Time_Stamp,Log_Source,Event_ID,Username,Source_IP,Destination_IP,Source_Port,Dest_Port,Event_Description,Category_Type
2025-10-20 05:48:20,,3860.0,user_a,203.0.113.4,203.0.113.5,58202.0,21.0,,
,,8327.0,svc_account,,192.168.1.2,32908.0,,,File_Write
2025-10-20 05:48:30,Firewall,,,192.168.1.10,,,80.0,,Vulnerability_Scan
,Proxy,7277.0,,,192.168.1.1,,3389.0,,Vulnerability_Scan
,,9883.0,user_a,192.168.1.1,,31294.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,
,SIEM,,admin_corp,192.168.1.8,,,,User user_a authenticated successfully via service 8399.,Network_Conn
2025-10-20 05:48:50,,,,,,18343.0,22.0,,Email_Blocked
,,,admin_corp,,192.168.1.9,19591.0,443.0,Suspicious activity: Lazarus Group executed LockBit malware. File hash is 80bfa009e22dfdfc.,File_Write
2025-10-20 04:39:12,,4033.0,user_a,,,,22.0,,File_Write
2025-10-20 02:19:38,,,svc_account,192.168.1.10,,,22.0,,
,,8531.0,,,,,,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 64c6fb2bc5225f6a.,
2025-10-20 03:29:33,SIEM,2491.0,,192.168.1.1,192.168.1.1,58433.0,,,
2025-10-20 05:49:20,,2530.0,svc_account,,192.168.1.7,,443.0,,Auth_Fail
2025-10-20 05:49:25,,4521.0,svc_account,192.168.1.4,,12634.0,,User admin_corp authenticated successfully via service 8023.,
2025-10-20 03:29:42,,3635.0,,,,53201.0,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
,,9426.0,guest_ext,,,19153.0,21.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,
,Firewall,,,192.168.1.1,,,,,Email_Blocked
2025-10-20 01:09:57,,9140.0,guest_ext,192.168.1.2,192.168.1.4,,21.0,User user_a authenticated successfully via service 8278.,
2025-10-20 04:39:52,Proxy,,,192.168.1.8,192.168.1.10,48522.0,3389.0,User guest_ext authenticated successfully via service 8567.,
,Firewall,,,192.168.1.2,,7829.0,,Suspicious activity: FIN7 executed LockBit malware. File hash is 738e683d0e9b5e1a.,
,EDR,,,192.168.1.10,,56308.0,80.0,User admin_corp authenticated successfully via service 8532.,Network_Conn
2025-10-20 05:50:05,,,,192.168.1.6,192.168.1.2,4617.0,21.0,,
2025-10-20 04:40:08,,3092.0,,,,,21.0,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 98528ce67eea1a97.,File_Write
2025-10-20 05:50:15,,,,192.168.1.3,192.168.1.10,,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,
2025-10-20 04:40:16,Firewall,7563.0,,,,,21.0,,
2025-10-20 05:50:25,Firewall,4204.0,admin_corp,,,55668.0,,,
,,,,,203.0.113.2,30126.0,,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
,Firewall,,,,,,443.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",
2025-10-20 05:50:40,,9894.0,svc_account,192.168.1.8,,,22.0,User svc_account authenticated successfully via service 8913.,Network_Conn
,Firewall,6059.0,,,,60743.0,443.0,,Email_Blocked
,SIEM,4707.0,guest_ext,192.168.1.1,192.168.1.2,,,,
2025-10-20 02:20:22,,,user_a,,,8076.0,3389.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 05:51:00,Firewall,,,203.0.113.4,,,,,Email_Blocked
,SIEM,1132.0,,192.168.1.8,,41962.0,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 01:10:14,,9598.0,svc_account,203.0.113.3,1.1.1.1,52121.0,22.0,,
,,8093.0,user_a,203.0.113.5,192.168.1.5,,21.0,,Network_Conn
,,5252.0,svc_account,203.0.113.4,,,,,File_Write
,EDR,6162.0,guest_ext,203.0.113.5,203.0.113.4,28663.0,3389.0,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 56bd8386369d3c99.,
,,,user_a,,,31676.0,443.0,,
,SIEM,8215.0,guest_ext,203.0.113.4,192.168.1.10,17025.0,3389.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,SIEM,9782.0,guest_ext,192.168.1.7,,,3389.0,User svc_account authenticated successfully via service 8359.,
2025-10-20 05:51:45,,8865.0,guest_ext,,203.0.113.2,,80.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
,,,,192.168.1.6,203.0.113.3,,,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 02:20:46,EDR,5464.0,,203.0.113.2,,31511.0,,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 26e3698267652e41.,
,SIEM,1100.0,,,192.168.1.4,19261.0,,,File_Write
2025-10-20 02:20:50,Firewall,,,,,13939.0,,,Auth_Fail
,Firewall,,svc_account,,192.168.1.8,,,User user_a authenticated successfully via service 8777.,
2025-10-20 02:20:54,Firewall,2228.0,admin_corp,,203.0.113.1,,80.0,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 03:31:24,Proxy,2936.0,,203.0.113.3,,48227.0,80.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,
2025-10-20 03:31:27,EDR,2874.0,user_a,,192.168.1.5,,,User admin_corp authenticated successfully via service 8971.,Network_Conn
2025-10-20 05:52:30,Firewall,5309.0,,,,,,"Inbound email flagged as spear phishing, potentially delivering Clop.",
2025-10-20 01:10:31,,5533.0,,192.168.1.9,,,80.0,Suspicious activity: Mustang Panda executed LockBit malware. File hash is f5e6c7c616282a1e.,File_Write
2025-10-20 05:52:40,Proxy,,,192.168.1.4,,,,,Network_Conn
2025-10-20 04:42:12,SIEM,,admin_corp,,,41285.0,,,
,Firewall,,admin_corp,192.168.1.4,,12687.0,,Suspicious activity: APT29 executed Emotet malware. File hash is f553b43fe2070bd1.,File_Write
,,,svc_account,,203.0.113.2,,,,File_Write
,,,svc_account,,192.168.1.1,33489.0,22.0,,
2025-10-20 05:53:05,,4122.0,,,192.168.1.1,5989.0,80.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
,EDR,5521.0,,,192.168.1.8,43112.0,,User svc_account authenticated successfully via service 8938.,
,,8564.0,,,,62665.0,,,Vulnerability_Scan
2025-10-20 01:10:40,,4223.0,,192.168.1.7,1.1.1.1,19781.0,80.0,User guest_ext authenticated successfully via service 8766.,Auth_Fail
,,8865.0,svc_account,,192.168.1.3,,22.0,,
2025-10-20 02:21:24,,8399.0,admin_corp,192.168.1.2,192.168.1.8,53718.0,21.0,User user_a authenticated successfully via service 8215.,
2025-10-20 02:21:26,Firewall,,,192.168.1.2,,,22.0,,Vulnerability_Scan
,SIEM,3807.0,guest_ext,203.0.113.3,192.168.1.6,,3389.0,,Vulnerability_Scan
2025-10-20 05:53:45,,,svc_account,192.168.1.10,,57964.0,,User user_a authenticated successfully via service 8789.,
,,,,203.0.113.1,,3073.0,3389.0,,
2025-10-20 03:32:21,,5211.0,,,203.0.113.4,30961.0,3389.0,User admin_corp authenticated successfully via service 8767.,Network_Conn
2025-10-20 04:43:12,Firewall,,admin_corp,,192.168.1.7,,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
,SIEM,5433.0,,192.168.1.5,,47376.0,21.0,User guest_ext authenticated successfully via service 8909.,
2025-10-20 02:21:40,,3737.0,,,,,,,Email_Blocked
2025-10-20 02:21:42,Proxy,1986.0,guest_ext,,192.168.1.10,,80.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",
2025-10-20 01:10:52,Proxy,,svc_account,203.0.113.5,203.0.113.2,,21.0,,
,SIEM,4184.0,,192.168.1.6,192.168.1.3,25799.0,,,
,EDR,,user_a,203.0.113.2,,8081.0,443.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 05:54:35,EDR,,,,203.0.113.1,,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
,,,,192.168.1.7,203.0.113.2,30046.0,,,
,,4798.0,guest_ext,,192.168.1.8,,22.0,,Vulnerability_Scan
2025-10-20 01:10:58,,,,,192.168.1.3,,,,
,,5860.0,,203.0.113.1,192.168.1.6,26910.0,,User guest_ext authenticated successfully via service 8360.,Auth_Fail
,EDR,,user_a,192.168.1.1,,46234.0,,,Vulnerability_Scan
,,,,192.168.1.10,192.168.1.4,62720.0,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 01:11:02,EDR,2635.0,,192.168.1.1,,,,,
,,7125.0,guest_ext,192.168.1.6,,53238.0,3389.0,,
,,,,192.168.1.1,,15207.0,443.0,Suspicious activity: Mustang Panda executed LockBit malware. File hash is d6177d6259770beb.,
,,,guest_ext,,,48842.0,,,Network_Conn
2025-10-20 04:44:24,SIEM,,admin_corp,203.0.113.3,,2160.0,3389.0,,Email_Blocked
2025-10-20 02:22:14,Proxy,,,,,50821.0,,,Vulnerability_Scan
,,,,,,,,,
,,,guest_ext,192.168.1.1,,28598.0,,,Vulnerability_Scan
,Firewall,,svc_account,,192.168.1.8,52195.0,22.0,,Email_Blocked
,,,,203.0.113.3,,,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,
2025-10-20 02:22:24,Proxy,,,192.168.1.3,192.168.1.4,,443.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,
,EDR,,,192.168.1.5,203.0.113.2,8350.0,22.0,,
,Proxy,4181.0,guest_ext,203.0.113.4,,,,,Network_Conn
,,,,,203.0.113.2,28463.0,,,
2025-10-20 02:22:32,EDR,,,,192.168.1.2,48470.0,443.0,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 46968c06ebb7b766.,File_Write
2025-10-20 05:56:25,EDR,3433.0,,,203.0.113.1,,,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is be0d09bf9d7a6a68.,
,,,,192.168.1.7,,,80.0,User guest_ext authenticated successfully via service 8352.,Auth_Fail
2025-10-20 04:45:16,,8625.0,,192.168.1.7,,,,User svc_account authenticated successfully via service 8242.,Auth_Fail
,,8704.0,guest_ext,192.168.1.1,,43767.0,,User svc_account authenticated successfully via service 8772.,
2025-10-20 01:11:21,EDR,,admin_corp,,192.168.1.8,13101.0,22.0,,
2025-10-20 02:22:44,Proxy,1372.0,,,203.0.113.2,,22.0,,Auth_Fail
,Firewall,8130.0,,203.0.113.4,,49797.0,,,File_Write
2025-10-20 01:11:24,,9449.0,admin_corp,203.0.113.4,203.0.113.4,21242.0,,,Auth_Fail
2025-10-20 01:11:25,Firewall,6078.0,guest_ext,192.168.1.10,,1878.0,3389.0,User guest_ext authenticated successfully via service 8459.,Network_Conn
2025-10-20 01:11:26,Proxy,,,,,,,Suspicious activity: FIN7 executed QakBot malware. File hash is 20ed5cc24c4fb3d4.,
2025-10-20 03:34:21,SIEM,,,192.168.1.6,,33059.0,,,
,SIEM,,,,,,21.0,,
,Firewall,7465.0,,,,29876.0,22.0,,
,Proxy,,,,192.168.1.7,58340.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
,SIEM,4949.0,admin_corp,,192.168.1.8,38078.0,443.0,User admin_corp authenticated successfully via service 8776.,Network_Conn
,EDR,1212.0,svc_account,203.0.113.2,,,21.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,
,Firewall,3714.0,svc_account,203.0.113.5,1.1.1.1,32580.0,3389.0,,
,Proxy,,user_a,203.0.113.1,203.0.113.2,33008.0,443.0,,
,,7678.0,,,192.168.1.4,,,,Network_Conn
,,,,203.0.113.5,,51951.0,,,Vulnerability_Scan
2025-10-20 02:23:14,EDR,5221.0,,,192.168.1.5,,22.0,,Vulnerability_Scan
2025-10-20 02:23:16,,,guest_ext,192.168.1.8,192.168.1.9,19470.0,21.0,,Email_Blocked
2025-10-20 01:11:39,,7898.0,,,,41092.0,443.0,User admin_corp authenticated successfully via service 8630.,Network_Conn
2025-10-20 03:35:00,Firewall,9528.0,admin_corp,,,,,,
,,6029.0,,,192.168.1.4,,,,Auth_Fail
2025-10-20 01:11:42,EDR,,,192.168.1.10,192.168.1.10,,21.0,,Network_Conn
,,7182.0,,203.0.113.2,,,3389.0,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 2a5b1ce320d7111d.,File_Write
2025-10-20 02:23:28,Firewall,,user_a,,203.0.113.5,21710.0,,,
2025-10-20 05:58:45,,3207.0,,,,13967.0,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 01:11:46,Proxy,,,,,,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
2025-10-20 01:11:47,,,,,,,3389.0,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 5f59c29e38473848.,
,Firewall,,,203.0.113.4,,,21.0,,
2025-10-20 04:47:16,,,svc_account,192.168.1.3,,55189.0,80.0,User svc_account authenticated successfully via service 8381.,Auth_Fail
,,,,,192.168.1.10,64870.0,80.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,
2025-10-20 02:23:42,EDR,,guest_ext,,192.168.1.5,53102.0,,,
2025-10-20 02:23:44,,,guest_ext,,,,21.0,,Network_Conn
2025-10-20 03:35:39,,9932.0,,,,19516.0,,,File_Write
2025-10-20 02:23:48,,,,192.168.1.9,,5482.0,80.0,,
,,,user_a,,,,,,Network_Conn
2025-10-20 02:23:52,Proxy,8819.0,user_a,,192.168.1.7,35755.0,3389.0,Suspicious activity: APT29 executed LockBit malware. File hash is 733e4206d39cd10d.,
,Proxy,,,,203.0.113.2,,3389.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,
,Firewall,4507.0,,192.168.1.4,192.168.1.1,36855.0,,Suspicious activity: APT29 executed LockBit malware. File hash is 39e280bfb655ab4f.,File_Write
2025-10-20 03:35:57,Firewall,,user_a,192.168.1.7,192.168.1.6,55341.0,,User admin_corp authenticated successfully via service 8895.,Auth_Fail
2025-10-20 04:48:00,,,,,203.0.113.1,,,,
2025-10-20 06:00:05,Proxy,,,,,,,,Vulnerability_Scan
2025-10-20 04:48:08,SIEM,6732.0,,192.168.1.4,192.168.1.9,32190.0,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
,Proxy,,,203.0.113.5,,45408.0,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,
,EDR,,,192.168.1.4,,40893.0,,User user_a authenticated successfully via service 8936.,
,,1996.0,,192.168.1.8,,5054.0,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,Vulnerability_Scan
,EDR,1290.0,,203.0.113.1,,,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
,,6725.0,svc_account,,203.0.113.1,,80.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 06:00:40,,8210.0,,,203.0.113.3,21005.0,,User user_a authenticated successfully via service 8915.,Auth_Fail
2025-10-20 02:24:18,SIEM,,,203.0.113.4,203.0.113.2,37752.0,80.0,User admin_corp authenticated successfully via service 8833.,
,,,user_a,,,2461.0,,Suspicious activity: Lazarus Group executed LockBit malware. File hash is 2e095136e43da519.,File_Write
2025-10-20 04:48:44,,,user_a,192.168.1.9,192.168.1.1,33026.0,,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 9d7f592a81c21845.,
2025-10-20 06:01:00,Proxy,5445.0,,,,,22.0,,Network_Conn
2025-10-20 06:01:05,EDR,,,,,,80.0,User guest_ext authenticated successfully via service 8339.,Auth_Fail
2025-10-20 06:01:10,,3714.0,guest_ext,203.0.113.1,,,21.0,Suspicious activity: FIN7 executed TrickBot malware. File hash is 0e196afbd54cb5e0.,File_Write
,Firewall,6720.0,,192.168.1.6,192.168.1.7,,,,File_Write
2025-10-20 02:24:32,EDR,,svc_account,192.168.1.1,,52420.0,,,Email_Blocked
,,,,192.168.1.8,,,,,Auth_Fail
,,,guest_ext,,,,80.0,,
,,,user_a,192.168.1.5,203.0.113.2,,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 06:01:40,Proxy,,,203.0.113.1,192.168.1.4,24003.0,3389.0,,
2025-10-20 04:49:24,,,,203.0.113.5,203.0.113.3,,80.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,
,Firewall,6657.0,user_a,,,1162.0,21.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:24:46,,7494.0,svc_account,,,45022.0,21.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",
,Proxy,2537.0,,192.168.1.9,,,22.0,,File_Write
,,2592.0,guest_ext,,,,,User user_a authenticated successfully via service 8328.,Network_Conn
2025-10-20 01:12:26,,,,192.168.1.9,,,3389.0,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,
2025-10-20 04:49:48,EDR,,,192.168.1.8,,29896.0,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
,Proxy,6558.0,,,192.168.1.4,,,Suspicious activity: FIN7 executed TrickBot malware. File hash is 1e7ca0dbe143919c.,File_Write
2025-10-20 04:49:56,,9165.0,guest_ext,,,35749.0,21.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 01:12:30,,8645.0,admin_corp,,,,80.0,,
2025-10-20 04:50:04,EDR,,,203.0.113.5,,,,,
,,,,,1.1.1.1,27164.0,,,Email_Blocked
2025-10-20 04:50:12,EDR,8362.0,guest_ext,,,22187.0,21.0,,Auth_Fail
,EDR,2483.0,,203.0.113.1,,,22.0,,Vulnerability_Scan
2025-10-20 02:25:10,SIEM,,,192.168.1.10,1.1.1.1,,,,Email_Blocked
,,,user_a,,192.168.1.8,,443.0,,Auth_Fail
2025-10-20 04:50:28,,,,,192.168.1.6,60365.0,,User svc_account authenticated successfully via service 8197.,
2025-10-20 03:37:54,,,user_a,192.168.1.4,192.168.1.2,,3389.0,,
,Proxy,5436.0,user_a,,203.0.113.4,4741.0,3389.0,,Network_Conn
,Proxy,,user_a,192.168.1.6,,58490.0,,,Email_Blocked
,Proxy,,,192.168.1.5,203.0.113.4,2117.0,,,
2025-10-20 04:50:48,,,,,192.168.1.9,,22.0,User admin_corp authenticated successfully via service 8844.,Network_Conn
,,6341.0,,,,27004.0,,User admin_corp authenticated successfully via service 8916.,Auth_Fail
2025-10-20 03:38:12,,,svc_account,192.168.1.6,192.168.1.2,,,,
2025-10-20 02:25:30,EDR,,svc_account,192.168.1.8,,3348.0,443.0,Suspicious activity: APT29 executed Clop malware. File hash is 5cf9df93adacdf5d.,
2025-10-20 03:38:18,Firewall,5543.0,admin_corp,,192.168.1.6,19086.0,,User admin_corp authenticated successfully via service 8844.,
2025-10-20 03:38:21,,,admin_corp,,192.168.1.8,14091.0,,,Network_Conn
,,7338.0,admin_corp,192.168.1.6,,61185.0,22.0,,Network_Conn
,,5915.0,guest_ext,203.0.113.1,,4207.0,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 02:25:40,,2700.0,,192.168.1.2,192.168.1.8,63904.0,80.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,
,,5608.0,,,192.168.1.2,,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 03:38:36,,8629.0,guest_ext,,192.168.1.5,36353.0,,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 8e1f0e6a1a339128.,File_Write
,,,,192.168.1.2,192.168.1.7,25578.0,22.0,Suspicious activity: Lazarus Group executed Clop malware. File hash is f0c07abd2e9fa318.,
,Proxy,,,,,29405.0,,User svc_account authenticated successfully via service 8517.,
2025-10-20 01:12:55,,9810.0,admin_corp,192.168.1.3,1.1.1.1,,,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 8ec93b866bf2434c.,
2025-10-20 02:25:52,Firewall,3014.0,,203.0.113.4,192.168.1.1,36209.0,,Suspicious activity: APT29 executed TrickBot malware. File hash is e02b65db397aa8d0.,
2025-10-20 02:25:54,,,,,203.0.113.4,,,,Auth_Fail
2025-10-20 04:51:52,Proxy,,,,,29077.0,,,Network_Conn
2025-10-20 02:25:58,Firewall,,,,,62288.0,,,
2025-10-20 01:13:00,Firewall,2771.0,user_a,,192.168.1.3,,22.0,,Vulnerability_Scan
2025-10-20 02:26:02,EDR,,guest_ext,,,38565.0,22.0,,
2025-10-20 02:26:04,,,user_a,203.0.113.1,,62001.0,,,Auth_Fail
,Firewall,,,203.0.113.1,192.168.1.10,43485.0,,,
,EDR,6546.0,svc_account,,,,,,
2025-10-20 02:26:10,,,svc_account,,192.168.1.5,,80.0,,Auth_Fail
,,2765.0,,203.0.113.5,,59006.0,3389.0,,Vulnerability_Scan
2025-10-20 02:26:14,,,guest_ext,,203.0.113.1,31707.0,443.0,,
,,,,,,24986.0,443.0,,Vulnerability_Scan
2025-10-20 06:05:45,Proxy,,,,,,3389.0,,Email_Blocked
2025-10-20 03:39:30,,,,,192.168.1.4,,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,
,SIEM,,admin_corp,,192.168.1.6,,,,
,,,,,,50102.0,3389.0,,Network_Conn
2025-10-20 04:52:52,SIEM,,guest_ext,,,57143.0,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 06:06:10,,,,,203.0.113.1,,3389.0,,
2025-10-20 03:39:45,Proxy,4609.0,,192.168.1.6,,1541.0,,User guest_ext authenticated successfully via service 8097.,Network_Conn
2025-10-20 02:26:32,EDR,,,,192.168.1.5,14420.0,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
2025-10-20 06:06:25,,6391.0,guest_ext,,192.168.1.2,51058.0,21.0,,File_Write
,SIEM,8823.0,,192.168.1.2,192.168.1.9,13740.0,,,
2025-10-20 03:39:57,,4540.0,,203.0.113.1,192.168.1.5,,22.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
,,7609.0,admin_corp,,192.168.1.6,51696.0,,,Auth_Fail
2025-10-20 03:40:03,SIEM,8175.0,,203.0.113.4,,29137.0,3389.0,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is cb31faac19bf2352.,File_Write
,Proxy,8380.0,,,,25388.0,80.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",
2025-10-20 03:40:09,SIEM,,admin_corp,203.0.113.5,192.168.1.8,,21.0,,Email_Blocked
2025-10-20 04:53:36,,,,,,40758.0,,Suspicious activity: APT29 executed Emotet malware. File hash is e8ee3765d5b3be73.,
,Firewall,9979.0,svc_account,,,51700.0,,User guest_ext authenticated successfully via service 8369.,
2025-10-20 03:40:18,,,admin_corp,192.168.1.4,,,443.0,,Vulnerability_Scan
,,,,203.0.113.1,203.0.113.1,,3389.0,,File_Write
,Firewall,,,,192.168.1.3,28418.0,,User guest_ext authenticated successfully via service 8413.,Auth_Fail
2025-10-20 01:13:29,,3205.0,admin_corp,192.168.1.6,,7365.0,21.0,,Vulnerability_Scan
2025-10-20 03:40:30,,,,,203.0.113.2,3327.0,3389.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,SIEM,8346.0,user_a,,,47966.0,80.0,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
,Proxy,,guest_ext,192.168.1.4,1.1.1.1,27400.0,80.0,,
,EDR,9318.0,user_a,192.168.1.5,,,,User svc_account authenticated successfully via service 8011.,Network_Conn
2025-10-20 02:27:08,,5949.0,user_a,192.168.1.8,,42434.0,21.0,User admin_corp authenticated successfully via service 8814.,
,,8142.0,guest_ext,,,45718.0,21.0,User admin_corp authenticated successfully via service 8022.,Network_Conn
,,,,,203.0.113.5,,22.0,,
,,,,,203.0.113.5,14513.0,,,File_Write
2025-10-20 06:08:10,,4320.0,,,,,,,
,Proxy,8097.0,,,,51143.0,,,Email_Blocked
2025-10-20 01:13:40,,9800.0,guest_ext,,192.168.1.1,,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
,EDR,1916.0,admin_corp,192.168.1.9,203.0.113.1,,21.0,,
,SIEM,,guest_ext,192.168.1.6,203.0.113.3,27429.0,443.0,User admin_corp authenticated successfully via service 8313.,Network_Conn
,,3466.0,,,,34121.0,21.0,Suspicious activity: Lazarus Group executed Emotet malware. File hash is a8731bf7f7a7db3c.,File_Write
,,,,,,,21.0,,Network_Conn
,Proxy,,svc_account,,192.168.1.6,13539.0,3389.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,Firewall,,admin_corp,203.0.113.3,192.168.1.9,55260.0,,,Vulnerability_Scan
,,,,203.0.113.1,,,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 06:09:00,EDR,6165.0,admin_corp,,,,80.0,,Email_Blocked
,,,user_a,,203.0.113.3,,22.0,User svc_account authenticated successfully via service 8755.,Auth_Fail
,,,,,,,21.0,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
,,,guest_ext,192.168.1.7,,60563.0,22.0,,Vulnerability_Scan
,SIEM,2462.0,guest_ext,,192.168.1.4,,,User user_a authenticated successfully via service 8888.,
2025-10-20 03:41:39,,7639.0,user_a,,,,21.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,
2025-10-20 06:09:30,Proxy,9210.0,admin_corp,192.168.1.3,,,,,
2025-10-20 04:55:40,Firewall,,svc_account,203.0.113.5,192.168.1.8,,443.0,User guest_ext authenticated successfully via service 8470.,
,SIEM,6365.0,,192.168.1.4,,20181.0,,,
,EDR,,,203.0.113.3,203.0.113.1,,80.0,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,
2025-10-20 04:55:52,,,guest_ext,192.168.1.10,192.168.1.7,,,,Network_Conn
,,9171.0,svc_account,,192.168.1.1,38054.0,,,Vulnerability_Scan
,EDR,4399.0,guest_ext,192.168.1.5,203.0.113.5,62810.0,,User svc_account authenticated successfully via service 8194.,Network_Conn
,Proxy,3754.0,svc_account,203.0.113.1,,50604.0,443.0,,
2025-10-20 06:10:10,Firewall,,,192.168.1.4,,47616.0,,User admin_corp authenticated successfully via service 8576.,Auth_Fail
2025-10-20 01:14:03,,,,,,41324.0,21.0,Suspicious activity: APT29 executed Clop malware. File hash is 2a5d225d6a89f851.,File_Write
,,,,203.0.113.1,,12846.0,22.0,,
,SIEM,6965.0,,,,31655.0,,User svc_account authenticated successfully via service 8002.,Auth_Fail
2025-10-20 04:56:24,EDR,,guest_ext,192.168.1.2,192.168.1.10,,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 06:10:35,Firewall,,,,,14795.0,21.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
,SIEM,,,,,,,User admin_corp authenticated successfully via service 8046.,
2025-10-20 03:42:27,SIEM,1171.0,,,,,443.0,,
,,,admin_corp,,203.0.113.4,27289.0,,,
,Firewall,3046.0,,,,46681.0,443.0,User svc_account authenticated successfully via service 8753.,Network_Conn
2025-10-20 03:42:36,,,,,203.0.113.1,36229.0,,,
